bus_no,stop_sequence,stop_name,lat,lon
153,3,Desai Cross,15.354598500000002,75.1415005
153,4,Keshwapur,15.3592285,75.1462065
153,5,Traffic Police Station,15.3621825,75.1524765
153,6,Banni Mahakali Temple,15.3632755,75.1551765
153,7,Madhura Colony Cross,15.364459,75.1573595
153,8,Hdmc Zonal Office,15.366343,75.1571405
153,9,Shabari Nagar,15.367995,75.158729
153,10,Mid Max Cross,15.370602,75.15826000000001
153,11,Pearl Layout,15.3709595330513,75.15927873794585
153_2,1,Pearl Layout,15.3709595330513,75.15927873794585
153_2,2,Mid Max Cross,15.370602,75.15826000000001
153_2,3,Shabari Nagar,15.367995,75.158729
153_2,4,Hdmc Zonal Office,15.366343,75.1571405
153_2,5,Madhura Colony Cross,15.364459,75.1573595
153_2,6,Banni Mahakali Temple,15.3632755,75.1551765
153_2,7,Traffic Police Station,15.3621825,75.1524765
153_2,8,Sbi Divisional Office,15.361267,75.15020849999999
153_2,9,Keshwapur,15.3592285,75.1462065
153_2,10,Desai Cross,15.354598500000002,75.1415005
153_2,11,Court,15.35244235,75.139162625
153_2,12,Hubli Obs (Inside),15.3506932154367,75.13637812934971
156,1,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
156,2,Hosur Cross,15.355021240701234,75.13037813474448
156,3,Hubli Obs (Outside),15.351252,75.13632
156,4,Court,15.35244235,75.139162625
156,5,Deshpande Nagar,15.356066776666665,75.13850422333333
156,6,Rotary School,15.358081556666667,75.13616177666667
156,7,Bailappanavar Nagar,15.361658,75.135269
156,8,Pai Hotel,15.363137,75.134859
156,9,Ganesh Temple/ Bridge,15.362004165,75.137006665
156,10,Kaveri,15.364276499999999,75.135463
156,11,Ashok Nagar,15.3653205,75.1365735
156,12,Vijaya Hotel,15.366191,75.13798249999999
156,13,Thirupathi Bajar,15.367727,75.13838999999999
156,14,Kempannavar Hall,15.3678055,75.13950750000001
156,15,Hostel-H,15.3701655825,75.1336789175
156,16,Sadhana Apartment,15.370549,75.141464
156,17,Rajaji Nagar,15.371763999999999,75.1414085
156,18,Bannigida,15.36244125,75.132926
156,19,Devang Pet,15.374724,75.1402195
156_2,1,Devang Pet,15.374724,75.1402195
156_2,2,Bannigida,15.36244125,75.132926
156_2,3,Rajaji Nagar,15.371763999999999,75.1414085
156_2,4,Hostel-H,15.3701655825,75.1336789175
156_2,5,Kempannavar Hall,15.3678055,75.13950750000001
156_2,6,Thirupathi Bajar,15.367727,75.13838999999999
156_2,7,Vijaya Hotel,15.366191,75.13798249999999
156_2,8,Ashok Nagar,15.3653205,75.1365735
156_2,9,Kaveri,15.364276499999999,75.135463
156_2,10,Ganesh Temple/ Bridge,15.362004165,75.137006665
156_2,11,Rotary School,15.358081556666667,75.13616177666667
156_2,12,Deshpande Nagar,15.356066776666665,75.13850422333333
156_2,13,Court,15.35244235,75.139162625
156_2,14,Hubli Obs (Inside),15.3506932154367,75.13637812934971
156_2,15,Hosur Cross,15.355021240701234,75.13037813474448
156_2,16,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
157,1,Devang Pet,15.374724,75.1402195
157,2,Bannigida,15.36244125,75.132926
157,3,Rajaji Nagar,15.371763999999999,75.1414085
157,4,Hostel-H,15.3701655825,75.1336789175
157,5,Kempannavar Hall,15.3678055,75.13950750000001
157,6,Thirupathi Bajar,15.367727,75.13838999999999
157,7,Vijaya Hotel,15.366191,75.13798249999999
157,8,Ashok Nagar,15.3653205,75.1365735
157,9,Kaveri,15.364276499999999,75.135463
157,10,Ganesh Temple/ Bridge,15.362004165,75.137006665
157,11,Rotary School,15.358081556666667,75.13616177666667
157,12,Deshpande Nagar,15.356066776666665,75.13850422333333
157,13,Court,15.35244235,75.139162625
157,14,Hubli Obs (Inside),15.3506932154367,75.13637812934971
157_2,1,Hubli Obs (Inside),15.3506932154367,75.13637812934971
157_2,2,Court,15.35244235,75.139162625
157_2,3,Deshpande Nagar,15.356066776666665,75.13850422333333
157_2,4,Rotary School,15.358081556666667,75.13616177666667
157_2,5,Bailappanavar Nagar,15.361658,75.135269
157_2,6,Pai Hotel,15.363137,75.134859
157_2,7,Ganesh Temple/ Bridge,15.362004165,75.137006665
157_2,8,Kaveri,15.364276499999999,75.135463
157_2,9,Ashok Nagar,15.3653205,75.1365735
157_2,10,Vijaya Hotel,15.366191,75.13798249999999
157_2,11,Thirupathi Bajar,15.367727,75.13838999999999
157_2,12,Kempannavar Hall,15.3678055,75.13950750000001
157_2,13,Hostel-H,15.3701655825,75.1336789175
157_2,14,Sadhana Apartment,15.370549,75.141464
157_2,15,Rajaji Nagar,15.371763999999999,75.1414085
157_2,16,Bannigida,15.36244125,75.132926
157_2,17,Devang Pet,15.374724,75.1402195
16,1,Gopanakoppa,15.374813900923051,75.1441600174851
16,2,Venkatesh Colony,15.371976,75.144353
16,3,Bengeri,15.3698425,75.14568
16,4,Soda Factory,15.3681885,75.1480565
16,5,Shanti Nagar,15.36862475,75.15065625
16,6,Ramesh Bhavan,15.364672013333333,75.14898840666666
16,7,Azad Colony,15.362189,75.148558
16,8,Keshwapur,15.3592285,75.1462065
16,9,Desai Cross,15.354598500000002,75.1415005
16,10,Court,15.35244235,75.139162625
16,11,Corporation-H,15.3514155,75.14188899999999
16,12,Railway Station-H,15.352256816846449,75.1453905041761
16,13,Chandrakala Talkies,15.349279164999999,75.145650835
16,14,Ganesh Pet,15.34613833,75.14559333
16,15,Cbt,15.3444674193908,75.14520201344315
16_2,1,Cbt,15.3444674193908,75.14520201344315
16_2,2,Chandrakala Talkies,15.349279164999999,75.145650835
16_2,3,Railway Station-H,15.352256816846449,75.1453905041761
16_2,4,Corporation-H,15.3514155,75.14188899999999
16_2,5,Court,15.35244235,75.139162625
16_2,6,Desai Cross,15.354598500000002,75.1415005
16_2,7,Keshwapur,15.3592285,75.1462065
16_2,8,Azad Colony,15.362189,75.148558
16_2,9,Ramesh Bhavan,15.364672013333333,75.14898840666666
16_2,10,Shanti Nagar,15.36862475,75.15065625
16_2,11,Soda Factory,15.3681885,75.1480565
16_2,12,Bengeri,15.3698425,75.14568
16_2,13,Venkatesh Colony,15.371976,75.144353
16_2,14,Gopanakoppa,15.374813900923051,75.1441600174851
165,1,Gabbur,15.317556204999999,75.14400198999999
165,2,Bidnal Cross,15.3290369325,75.14660269
165,3,Bankapur Chowk,15.335373115,75.14170128500001
165,4,New English School-H,15.339079869999999,75.13709849
165,5,Koulpet,15.341852,75.13674850000001
165,6,Kamaripet Police Station,15.344462,75.13667000000001
165,7,Kabristan,15.344549210818052,75.13387685123209
165,8,Church,15.348363,75.136425
165,9,Hubli Obs (Inside),15.3506932154367,75.13637812934971
165,10,Glass House,15.352517,75.133526
165,11,Canara Hotel,15.355167,75.130184
165,12,Hosur Corridor,15.35691,75.12888600000001
165,13,Jg Commerce College,15.3590733525212,75.12783566749385
165,14,Kims,15.360851499999999,75.1268595
165,15,Kmc Hostel,15.361653,75.128371
165,16,Kmc,15.361930349652999,75.13062759389733
165_2,1,Kmc,15.361930349652999,75.13062759389733
165_2,2,Kmc Cross,15.360941839999999,75.126741675
165_2,3,Hosur Corridor,15.35691,75.12888600000001
165_2,4,Hosur,15.354019,75.130184
165_2,5,Basava Vana (Old Bus Stand),15.352206,75.135204
165_2,6,Mahalaxmi Complex (Noorani Market),15.3472,75.137158
165_2,7,Kamaripet Police Station,15.344462,75.13667000000001
165_2,8,Koulpet,15.341852,75.13674850000001
165_2,9,New English School-H,15.339079869999999,75.13709849
165_2,10,Bankapur Chowk,15.335373115,75.14170128500001
165_2,11,Bidnal Cross,15.3290369325,75.14660269
165_2,12,Gabbur,15.317556204999999,75.14400198999999
166,1,Kmc,15.361930349652999,75.13062759389733
166,2,Kmc Cross,15.360941839999999,75.126741675
166,3,Hosur Corridor,15.35691,75.12888600000001
166,4,Hosur,15.354019,75.130184
166,5,Basava Vana (Old Bus Stand),15.352206,75.135204
166,6,Mahalaxmi Complex (Noorani Market),15.3472,75.137158
166,7,Kamaripet Police Station,15.344462,75.13667000000001
166,8,Koulpet,15.341852,75.13674850000001
166,9,New English School-H,15.339079869999999,75.13709849
166,10,Bankapur Chowk,15.335373115,75.14170128500001
166,11,Bidnal Cross,15.3290369325,75.14660269
166,12,Gabbur,15.317556204999999,75.14400198999999
166,13,Gabbur Villege,15.316568695564,75.1458086511293
166_2,1,Gabbur Villege,15.316568695564,75.1458086511293
166_2,2,Gabbur,15.317556204999999,75.14400198999999
166_2,3,Bidnal Cross,15.3290369325,75.14660269
166_2,4,Bankapur Chowk,15.335373115,75.14170128500001
166_2,5,New English School-H,15.339079869999999,75.13709849
166_2,6,Koulpet,15.341852,75.13674850000001
166_2,7,Kamaripet Police Station,15.344462,75.13667000000001
166_2,8,Kabristan,15.344549210818052,75.13387685123209
166_2,9,Church,15.348363,75.136425
166_2,10,Hubli Obs (Inside),15.3506932154367,75.13637812934971
166_2,11,Glass House,15.352517,75.133526
166_2,12,Canara Hotel,15.355167,75.130184
166_2,13,Hosur Corridor,15.35691,75.12888600000001
166_2,14,Jg Commerce College,15.3590733525212,75.12783566749385
166_2,15,Kims,15.360851499999999,75.1268595
166_2,16,Kmc Hostel,15.361653,75.128371
166_2,17,Kmc,15.361930349652999,75.13062759389733
167,1,Raj Nagar,15.37144917,75.12815333500001
167,2,Gurudev Nagar,15.370411665,75.129690835
167,3,Adhyapak Nagar,15.371115835,75.136271665
167,4,Miskin Stop,15.37043583,75.137550835
167,5,Lion School,15.369216665,75.138855835
167,6,Vijaya Nagar,15.3676295,75.1384245
167,7,Ashok Nagar,15.3653205,75.1365735
167,8,Ganesh Temple/ Bridge,15.362004165,75.137006665
167,9,Rotary School,15.358081556666667,75.13616177666667
167,10,Deshpande Nagar,15.356066776666665,75.13850422333333
167,11,Court,15.35244235,75.139162625
167,12,Hubli Obs (Inside),15.3506932154367,75.13637812934971
167,13,Glass House,15.352517,75.133526
167,14,Hosur Cross,15.355021240701234,75.13037813474448
167,15,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
167,16,Jg Commerce College,15.3590733525212,75.12783566749385
167,17,Kims,15.360851499999999,75.1268595
167,18,Gurudatta Bhavana,15.362709,75.1258055
167,19,Arts College,15.364881666666667,75.123965
167,20,Vidya Nagar (Bvb College),15.367777499999999,75.121093
167,21,Prerana College,15.3708185,75.1183415
167,22,Unkal Cross Nh -,15.372411,75.117464
167,23,Unkal,15.3765645,75.113638
167,24,Srinagar Cross H1,15.38187,75.112856
167,25,Fci Godown,15.383718850000001,75.10864355000001
167,26,Bairidevarakoppa,15.386625,75.10593645
167,27,Darga,15.389607,75.101938
167,28,Sana College,15.391110000000001,75.098792
167,29,Apmc,15.3932425,75.0938625
167,30,Amargol Cross,15.3949125,75.0864165
167,31,Navanagar Corridor,15.3960601038671,75.0840843651925
167,32,Income Tax,15.399124,75.07942550000001
167,33,Rto Office,15.4009860428,75.0768215810204
167,34,K S F C,15.404317500000001,75.07099
167,35,Iskcon Temple,15.4052915,75.0688875
167,36,Rayapur,15.4060195,75.066791
167,37,K M F 1 - D2,15.409168,75.060733
167,38,Navalur Railway Station,15.4145235,75.05549149999999
167,39,Sdm Medical College,15.417109499999999,75.048833
167,40,Sattur Cross,15.417904499999999,75.04446300000001
167,41,Dental,15.418661,75.0412665
167,42,Dental Cross,15.42007155278445,75.0393727901783
167,43,Navalur Cross,15.42720845,75.03424239
167,44,Navlur,15.428914500000001,75.0415075
167,45,Ozone,15.430247999999999,75.0305755
167,46,Navlur K E B,15.4314745,75.027285
167,47,Lakamanahalli Corridor,15.432593,75.02541049999999
167,48,Kmf - D,15.4338825,75.0236025
167,49,Yalakki Shetter Colony,15.436132941869051,75.02176938649085
167,50,Gandhi Nagar Cross - D,15.4372,75.01961700000001
167,51,Vidya Giri,15.44013,75.017589
167,52,Suvarna Petrol Bunk,15.442373,75.015536
167,53,Modern Hall,15.444540250000001,75.01296325
167,54,Toll Naka - D,15.446940982389,75.01232067405317
167,55,Hosa Yallapur Cross,15.45037325,75.01101975
167,56,Nttf,15.4523115,75.0104
167,57,Court Circle,15.456254999999999,75.00698
167,58,Dc Office,15.4512125,75.003258
167_2,1,Dc Office,15.4512125,75.003258
167_2,2,Court Circle,15.456254999999999,75.00698
167_2,3,Nttf,15.4523115,75.0104
167_2,4,Hosa Yallapur Cross,15.45037325,75.01101975
167_2,5,Toll Naka - D,15.446940982389,75.01232067405317
167_2,6,Modern Hall,15.444540250000001,75.01296325
167_2,7,Suvarna Petrol Bunk,15.442373,75.015536
167_2,8,Vidya Giri,15.44013,75.017589
167_2,9,Gandhi Nagar Cross - D,15.4372,75.01961700000001
167_2,10,Yalakki Shetter Colony,15.436132941869051,75.02176938649085
167_2,11,Kmf - D,15.4338825,75.0236025
167_2,12,Lakamanahalli Corridor,15.432593,75.02541049999999
167_2,13,Navlur K E B,15.4314745,75.027285
167_2,14,Ozone,15.430247999999999,75.0305755
167_2,15,Navlur,15.428914500000001,75.0415075
167_2,16,Navalur Cross,15.42720845,75.03424239
167_2,17,Dental Cross,15.42007155278445,75.0393727901783
167_2,18,Dental,15.418661,75.0412665
167_2,19,Sattur Cross,15.417904499999999,75.04446300000001
167_2,20,Sdm Medical College,15.417109499999999,75.048833
167_2,21,Navalur Railway Station,15.4145235,75.05549149999999
167_2,22,K M F 1 - D,15.410093,75.060422
167_2,23,Rayapur,15.4060195,75.066791
167_2,24,Iskcon Temple,15.4052915,75.0688875
167_2,25,K S F C,15.404317500000001,75.07099
167_2,26,Rto Office,15.4009860428,75.0768215810204
167_2,27,Income Tax,15.399124,75.07942550000001
167_2,28,Navanagar Corridor,15.3960601038671,75.0840843651925
167_2,29,Amargol Cross,15.3949125,75.0864165
167_2,30,Apmc Gate,15.39422,75.090884
167_2,31,Apmc,15.3932425,75.0938625
167_2,32,Sana College,15.391110000000001,75.098792
167_2,33,Darga,15.389607,75.101938
167_2,34,Bairidevarakoppa,15.386625,75.10593645
167_2,35,Fci Godown,15.383718850000001,75.10864355000001
167_2,36,Srinagar Cross H2,15.381787,75.113218
167_2,37,Unkal,15.3765645,75.113638
167_2,38,Unkal Cross Nh,15.372741,75.117554
167_2,39,Prerana College,15.3708185,75.1183415
167_2,40,Vidya Nagar (Bvb College),15.367777499999999,75.121093
167_2,41,Arts College,15.364881666666667,75.123965
167_2,42,Gurudatta Bhavana,15.362709,75.1258055
167_2,43,Kims,15.360851499999999,75.1268595
167_2,44,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
167_2,45,Hosur,15.354019,75.130184
167_2,46,Hubli Obs (Outside),15.351252,75.13632
167_2,47,Court,15.35244235,75.139162625
167_2,48,Deshpande Nagar,15.356066776666665,75.13850422333333
167_2,49,Rotary School,15.358081556666667,75.13616177666667
167_2,50,Bailappanavar Nagar,15.361658,75.135269
167_2,51,Pai Hotel,15.363137,75.134859
167_2,52,Ganesh Temple/ Bridge,15.362004165,75.137006665
167_2,53,Garden,15.364202835,75.13543949999999
167_2,54,Ashok Nagar,15.3653205,75.1365735
167_2,55,Vijaya Hotel,15.366191,75.13798249999999
167_2,56,Vijaya Nagar,15.3676295,75.1384245
167_2,57,Lion School,15.369216665,75.138855835
167_2,58,Miskin Stop,15.37043583,75.137550835
167_2,59,Adhyapak Nagar,15.371115835,75.136271665
167_2,60,Sub Jail,15.371469170000001,75.13425333
167_2,61,Shani Dev Temple,15.37068583,75.133885835
167_2,62,Old Employment Office (Vishweshwara Nagar)1,15.368805,75.13274333
167_2,63,Gurudev Nagar,15.370411665,75.129690835
167_2,64,Raj Nagar,15.37144917,75.12815333500001
169,1,Cbt,15.3444674193908,75.14520201344315
169,2,Chandrakala Talkies,15.349279164999999,75.145650835
169,3,Railway Station-H,15.352256816846449,75.1453905041761
169,4,Corporation-H,15.3514155,75.14188899999999
169,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
169,6,Glass House,15.352517,75.133526
169,7,Hosur,15.354019,75.130184
169,8,Bannigida,15.36244125,75.132926
169,9,Quarters,15.351182,75.1220395
169,10,Rwh,15.350895000000001,75.1188075
169,11,New Bus Stand-H,15.3505045,75.116761
169,12,1St Gate,15.3506565,75.11479
169,13,2Nd Gate,15.350479,75.111707
169,14,Akshay Park,15.350715666666666,75.10896733333333
169,15,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
169,16,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
169,17,Silver Town Cross,15.351900535129566,75.09951371402751
169,18,Neharu Nagar Water Tank,15.352369666666666,75.097318
169,19,Arjun Vihar Cross,15.352898,75.09515475
169,20,Kec,15.354208845640276,75.09142434264085
169,21,B D K,15.3551535,75.08834350000001
169,22,Airport,15.35598472333832,75.08580822603624
169,23,K L E College,15.3545415,75.0830885
169,24,Gokul Cross,15.354122,75.079631
169,25,Anjaneya Nagar,15.353205500000001,75.07979950000001
169,26,Gokul,15.351278,75.08083049999999
169,27,Nanda Gokul,15.3489445,75.07912400000001
169,28,Nanda Gokula 1St Stop,15.348095,75.077884
169,29,Banjara Colony Cross,15.347639000000001,75.07253
169,30,Banjara Colony,15.350733,75.0709415
169,31,Jagadish Nagar Cross,15.3559365,75.0574705
169,32,Jagadeesh Nagar-1,15.3563966955825,75.0616151857146
169_2,1,Jagadeesh Nagar-2,15.3562885853709,75.061581086672
169_2,2,Jagadish Nagar Cross,15.3559365,75.0574705
169_2,3,Banjara Colony,15.350733,75.0709415
169_2,4,Banjara Colony Cross,15.347639000000001,75.07253
169_2,5,Nanda Gokula 1St Stop,15.348095,75.077884
169_2,6,Nanda Gokul,15.3489445,75.07912400000001
169_2,7,Gokul,15.351278,75.08083049999999
169_2,8,Anjaneya Nagar,15.353205500000001,75.07979950000001
169_2,9,Gokul Cross,15.354122,75.079631
169_2,10,K L E College,15.3545415,75.0830885
169_2,11,Airport,15.35598472333832,75.08580822603624
169_2,12,B D K,15.3551535,75.08834350000001
169_2,13,Kec,15.354208845640276,75.09142434264085
169_2,14,Arjun Vihar Cross,15.352898,75.09515475
169_2,15,Neharu Nagar Water Tank,15.352369666666666,75.097318
169_2,16,Silver Town Cross,15.351900535129566,75.09951371402751
169_2,17,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
169_2,18,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
169_2,19,Akshay Park,15.350715666666666,75.10896733333333
169_2,20,2Nd Gate,15.350479,75.111707
169_2,21,1St Gate,15.3506565,75.11479
169_2,22,New Bus Stand-H,15.3505045,75.116761
169_2,23,Rwh,15.350895000000001,75.1188075
169_2,24,Quarters,15.351182,75.1220395
169_2,25,Bannigida,15.36244125,75.132926
169_2,26,Hosur,15.354019,75.130184
169_2,27,Hubli Obs (Outside),15.351252,75.13632
169_2,28,Corporation-H,15.3514155,75.14188899999999
169_2,29,Railway Station-H,15.352256816846449,75.1453905041761
169_2,30,Chandrakala Talkies,15.349279164999999,75.145650835
169_2,31,Cbt,15.3444674193908,75.14520201344315
171,1,Gamanagatti,15.3805,75.0776575
171,2,Kariyamma Temple-H,15.382396499999999,75.078817
171,3,M M Joshi Park,15.384649,75.0796215
171,4,City Park Cross,15.3864595,75.079775
171,5,Shivanand Nagar,15.388482499999999,75.07968149999999
171,6,Karnataka Circle,15.3905505,75.0796525
171,7,Bsr Circle,15.392511333333333,75.08153766666668
171,8,Cancer Hospital,15.395116333333334,75.08425199999999
171,9,Cancer Hospital Nh,15.3961090821868,75.0841185042992
171,10,Amargol Cross,15.3949125,75.0864165
171,11,Apmc Gate,15.39422,75.090884
171,12,Apmc,15.3932425,75.0938625
171,13,Sana College,15.391110000000001,75.098792
171,14,Darga,15.389607,75.101938
171,15,Bairidevarakoppa,15.386625,75.10593645
171,16,Fci Godown,15.383718850000001,75.10864355000001
171,17,Srinagar Cross H2,15.381787,75.113218
171,18,Unkal,15.3765645,75.113638
171,19,Unkal Cross Nh,15.372741,75.117554
171,20,Prerana College,15.3708185,75.1183415
171,21,Vidya Nagar (Bvb College),15.367777499999999,75.121093
171,22,Arts College,15.364881666666667,75.123965
171,23,Gurudatta Bhavana,15.362709,75.1258055
171,24,Kims,15.360851499999999,75.1268595
171,25,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
171,26,Hosur,15.354019,75.130184
171,27,Obs Hbl,15.350879,75.137761
171,28,Hubli Obs (Inside),15.3506932154367,75.13637812934971
176,1,Cbt,15.3444674193908,75.14520201344315
176,2,Chandrakala Talkies,15.349279164999999,75.145650835
176,3,Railway Station-H,15.352256816846449,75.1453905041761
176,4,Corporation-H,15.3514155,75.14188899999999
176,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
176,6,Glass House,15.352517,75.133526
176,7,Hosur,15.354019,75.130184
176,8,Bannigida,15.36244125,75.132926
176,9,Quarters,15.351182,75.1220395
176,10,R.W.H,15.350926000000001,75.1188365
176,11,New Bus Stand-H,15.3505045,75.116761
176,12,1St Gate,15.3506565,75.11479
176,13,2Nd Gate,15.350479,75.111707
176,14,Akshay Park,15.350715666666666,75.10896733333333
176,15,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
176,16,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
176,17,Silver Town Cross,15.351900535129566,75.09951371402751
176,18,Neharu Nagar Water Tank,15.352369666666666,75.097318
176,19,Arjun Vihar Cross,15.352898,75.09515475
176,20,Kec,15.354208845640276,75.09142434264085
176,21,B D K,15.3551535,75.08834350000001
176,22,Airport,15.35598472333832,75.08580822603624
176,23,K L E College,15.3545415,75.0830885
176,24,Gokul Cross,15.354122,75.079631
176,25,Anjaneya Nagar,15.353205500000001,75.07979950000001
176,26,Gokul,15.351278,75.08083049999999
176_2,1,Gokul,15.351278,75.08083049999999
176_2,2,Anjaneya Nagar,15.353205500000001,75.07979950000001
176_2,3,Gokul Cross,15.354122,75.079631
176_2,4,K L E College,15.3545415,75.0830885
176_2,5,Airport,15.35598472333832,75.08580822603624
176_2,6,B D K,15.3551535,75.08834350000001
176_2,7,Kec,15.354208845640276,75.09142434264085
176_2,8,Arjun Vihar Cross,15.352898,75.09515475
176_2,9,Neharu Nagar Water Tank,15.352369666666666,75.097318
176_2,10,Silver Town Cross,15.351900535129566,75.09951371402751
176_2,11,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
176_2,12,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
176_2,13,Akshay Park,15.350715666666666,75.10896733333333
176_2,14,2Nd Gate,15.350479,75.111707
176_2,15,1St Gate,15.3506565,75.11479
176_2,16,New Bus Stand-H,15.3505045,75.116761
176_2,17,R.W.H,15.350926000000001,75.1188365
176_2,18,Quarters,15.351182,75.1220395
176_2,19,Bannigida,15.36244125,75.132926
176_2,20,Hosur,15.354019,75.130184
176_2,21,Hubli Obs (Outside),15.351252,75.13632
176_2,22,Corporation-H,15.3514155,75.14188899999999
176_2,23,Railway Station-H,15.352256816846449,75.1453905041761
176_2,24,Chandrakala Talkies,15.349279164999999,75.145650835
176_2,25,Cbt,15.3444674193908,75.14520201344315
178,1,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
178,2,Hosur Cross,15.355021240701234,75.13037813474448
178,3,Hubli Obs (Outside),15.351252,75.13632
178,4,Court,15.35244235,75.139162625
178,5,Desai Cross,15.354598500000002,75.1415005
178,6,Keshwapur,15.3592285,75.1462065
178,7,Azad Colony,15.362189,75.148558
178,8,Ramesh Bhavan,15.364672013333333,75.14898840666666
178,9,Shanti Nagar,15.36862475,75.15065625
178,10,Soda Factory,15.3681885,75.1480565
178,11,Bengeri,15.3698425,75.14568
178,12,Venkatesh Colony,15.371976,75.144353
178,13,Gopanakoppa,15.374813900923051,75.1441600174851
179,1,Gopanakoppa,15.374813900923051,75.1441600174851
179,2,Venkatesh Colony,15.371976,75.144353
179,3,Bengeri,15.3698425,75.14568
179,4,Soda Factory,15.3681885,75.1480565
179,5,Shanti Nagar,15.36862475,75.15065625
179,6,Ramesh Bhavan,15.364672013333333,75.14898840666666
179,7,Azad Colony,15.362189,75.148558
179,8,Keshwapur,15.3592285,75.1462065
179,9,Desai Cross,15.354598500000002,75.1415005
179,10,Court,15.35244235,75.139162625
179,11,Hubli Obs (Inside),15.3506932154367,75.13637812934971
179,12,Glass House,15.352517,75.133526
179,13,Hosur Cross,15.355021240701234,75.13037813474448
179,14,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
179,15,Jg Commerce College,15.3590733525212,75.12783566749385
179,16,Kims,15.360851499999999,75.1268595
179,17,Kmc Hostel,15.361653,75.128371
179,18,Kmc,15.361930349652999,75.13062759389733
179_2,1,Kmc,15.361930349652999,75.13062759389733
179_2,2,Kims,15.360851499999999,75.1268595
179_2,3,Jg Commerce College,15.3590733525212,75.12783566749385
179_2,4,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
179_2,5,Hosur Cross,15.355021240701234,75.13037813474448
179_2,6,Hubli Obs (Outside),15.351252,75.13632
179_2,7,Court,15.35244235,75.139162625
179_2,8,Desai Cross,15.354598500000002,75.1415005
179_2,9,Keshwapur,15.3592285,75.1462065
179_2,10,Azad Colony,15.362189,75.148558
179_2,11,Ramesh Bhavan,15.364672013333333,75.14898840666666
179_2,12,Shanti Nagar,15.36862475,75.15065625
179_2,13,Soda Factory,15.3681885,75.1480565
179_2,14,Bengeri,15.3698425,75.14568
179_2,15,Venkatesh Colony,15.371976,75.144353
179_2,16,Gopanakoppa,15.374813900923051,75.1441600174851
18,1,Cbt,15.3444674193908,75.14520201344315
18,2,Chandrakala Talkies,15.349279164999999,75.145650835
18,3,Railway Station-H,15.352256816846449,75.1453905041761
18,4,Corporation-H,15.3514155,75.14188899999999
18,5,Court,15.35244235,75.139162625
18,6,Desai Cross,15.354598500000002,75.1415005
18,7,Keshwapur,15.3592285,75.1462065
18,8,Azad Colony,15.362189,75.148558
18,9,Ramesh Bhavan,15.364672013333333,75.14898840666666
18,10,Shanti Nagar,15.36862475,75.15065625
18,11,Gangadhar Colony,15.371767,75.153206
18,12,Hotel Preeti,15.373682500000001,75.15467699999999
18,13,Basaveshwara Park,15.377794000000002,75.155842
18,14,Gopankoppa Cross/Railway Bridge,15.3823705,75.15597650000001
18,15,Sun City Park,15.384540881493768,75.16035736580979
18_2,1,Sun City Park,15.384540881493768,75.16035736580979
18_2,2,Gopankoppa Cross/Railway Bridge,15.3823705,75.15597650000001
18_2,3,Basaveshwara Park,15.377794000000002,75.155842
18_2,4,Hotel Preeti,15.373682500000001,75.15467699999999
18_2,5,Shanti Nagar,15.36862475,75.15065625
18_2,6,Ramesh Bhavan,15.364672013333333,75.14898840666666
18_2,7,Azad Colony,15.362189,75.148558
18_2,8,Keshwapur,15.3592285,75.1462065
18_2,9,Desai Cross,15.354598500000002,75.1415005
18_2,10,Court,15.35244235,75.139162625
18_2,11,Corporation-H,15.3514155,75.14188899999999
18_2,12,Railway Station-H,15.352256816846449,75.1453905041761
18_2,13,Chandrakala Talkies,15.349279164999999,75.145650835
18_2,14,Ganesh Pet,15.34613833,75.14559333
18_2,15,Cbt,15.3444674193908,75.14520201344315
181,1,Gopanakoppa,15.374813900923051,75.1441600174851
181,2,Venkatesh Colony,15.371976,75.144353
181,3,Bengeri,15.3698425,75.14568
181,4,Soda Factory,15.3681885,75.1480565
181,5,Shanti Nagar,15.36862475,75.15065625
181,6,Ramesh Bhavan,15.364672013333333,75.14898840666666
181,7,Azad Colony,15.362189,75.148558
181,8,Keshwapur,15.3592285,75.1462065
181,9,Desai Cross,15.354598500000002,75.1415005
181,10,Court,15.35244235,75.139162625
181,11,Hubli Obs (Outside),15.351252,75.13632
181_2,1,Hubli Obs (Inside),15.3506932154367,75.13637812934971
181_2,2,Court,15.35244235,75.139162625
181_2,3,Desai Cross,15.354598500000002,75.1415005
